---------------------------------------------------------------
[ 2019-02-25T19:08:49+08:00 ] 127.0.0.1 GET www.job.com/api/report/person_recru/recruitment_list?dtfm=2018-01-01&dtto=2018-03-31&_d=1551092923822
[ sql ] [ DB ] CONNECT:[ UseTime:0.005000s ] mysql:host=192.168.199.134;port=3306;dbname=test_resume;charset=utf8
[ sql ] [ SQL ] SHOW COLUMNS FROM `rs_resume` [ RunTime:0.005000s ]
[ sql ] [ SQL ] SELECT `id`,`name`,`phone`,`email`,`school`,`educational`,`graduation_time`,`work_year`,`source`,`ct_user`,`ct_time`,`company_type`,`expected_job` FROM `rs_resume` WHERE  ( 1=1 ) [ RunTime:0.118007s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196477 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196478 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196479 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196480 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196481 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196482 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196483 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196484 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196485 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196486 LIMIT 1 [ RunTime:0.025002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196487 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196488 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196489 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196490 LIMIT 1 [ RunTime:0.022001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196491 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196492 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196493 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196494 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196495 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196496 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196497 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196498 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196499 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196500 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196501 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196502 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196503 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196504 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196505 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196506 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196507 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196508 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196509 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196510 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196511 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196512 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196513 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196514 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196515 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196516 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196517 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196518 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196519 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196520 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196521 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196522 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196523 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196524 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196525 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196526 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196527 LIMIT 1 [ RunTime:0.024002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196528 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196529 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196530 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196531 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196532 LIMIT 1 [ RunTime:0.024001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196533 LIMIT 1 [ RunTime:0.023002s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196534 LIMIT 1 [ RunTime:0.023001s ]
[ sql ] [ SQL ] SELECT `name` FROM `rs_resume` WHERE  `id` = 196535 LIMIT 1 [ RunTime:0.023001s ]
